2001,01,07,0,0,0
2001,01,18,14,0.0261309146509,0
2001,02,02,30,0.348744968426,0
2001,02,24,8,0.0234778428997,0
2001,03,01,7,0.00352114696129,0
2001,03,02,0,4.4408920985e-16,0
2005,01,01,21,0.0317602289309,0
2005,01,04,4,0.000503830464358,0
2005,01,05,1,5.78344918589e-05,0
2005,01,11,5,0.000302608989237,0
2005,01,12,1,0.000156581764523,0
2005,01,13,5,0.000223118681012,0
2005,01,17,7,0.000370020397242,0
2005,01,18,6,0.00026928457853,0
2005,01,19,6,0.000110403695855,0
2005,01,20,6,0.000124886993052,0
2005,01,26,4,0.000214130157448,0
2005,01,30,5,0.000304053378518,0
2005,02,03,0,1.11022302463e-16,0
2005,02,11,7,0.00035407879207,0
2005,02,16,4,0.000209141853352,0
2005,02,22,9,0.000580949241051,0
2005,02,23,1,0.000164444578748,0
2005,03,02,7,0.000587573556572,0
2005,03,03,2,0.000493621705655,0
2005,03,08,4,0.0006323556244,0
2005,03,09,4,0.00011318534838,0
2005,03,16,5,0.000538147259948,0
2005,03,17,1,0.000196340529938,0
2005,03,23,3,0.000792905374038,0
2005,03,24,2,0.000208048303862,0
2009,01,01,19,0.0641322804171,0
2009,01,02,5,0.000829490483272,0
2009,01,03,1,0.000598022277209,0
2009,01,05,7,0.000908257399843,0
2009,01,06,1,1.43719402074e-05,0
2009,01,07,7,0.00201769803653,0
2009,01,08,3,0.000852514144802,0
2009,01,09,0,9.31079392688e-05,0
2009,01,13,7,0.00193564567815,0
2009,01,14,2,0.000491074204866,0
2009,01,15,2,0.00062928485957,0
2009,01,17,5,0.000843592588309,0
2009,01,18,2,0.000587102429452,0
2009,01,19,0,5.58848042822e-05,0
2009,01,20,1,0.000115314273293,0
2009,01,22,31,0.0723301833696,0
2009,01,23,0,-2.22044604925e-16,0
2009,01,24,3,0.000218687949079,0
2009,01,29,3,0.000463357844324,0
2009,01,30,0,1.34951490738e-06,0
2009,02,02,1,0.000435997313961,0
2009,02,03,1,0.000323585259433,0
2009,02,04,0,0.000571552674566,0
2009,02,05,1,0.000202449732785,0
2009,02,11,0,0.000654730001127,0
2009,02,12,0,0.000372291495508,0
2009,02,13,1,0.000210055140774,0
2009,02,18,2,0.000377279276714,0
2009,02,19,1,0.000299030491449,0
2009,02,20,3,0.000542683181793,0
2009,02,25,1,0.00042747190237,0
2009,02,26,1,0.00034398332026,0
2009,02,27,1,0.000263432978705,0
2009,03,01,1,0.000335323116374,0
2009,03,02,1,0.000109371938073,0
2009,03,03,1,0.000415549889127,0
